imgname,startx,starty,endx,eny,label_-1
mechanicalmeter/5C81713.jpg,165,39,196,92,1
mechanicalmeter/5C81713.jpg,238,41,268,90,7
mechanicalmeter/5C81713.jpg,309,39,340,93,1
mechanicalmeter/5C81713.jpg,381,47,414,101,3
mechanicalmeter/5C81713.jpg,451,43,487,110,-1
mechanicalmeter/5C24328.jpg,131,81,166,129,2
mechanicalmeter/5C24328.jpg,191,78,226,124,4
mechanicalmeter/5C24328.jpg,255,72,288,125,3
mechanicalmeter/5C24328.jpg,317,73,352,125,2
mechanicalmeter/5C24328.jpg,382,73,413,127,8
mechanicalmeter/5C24328.jpg,409,149,441,179,11
mechanicalmeter/5C24328.jpg,439,72,480,129,-1
mechanicalmeter/5C10992.jpg,132,122,168,172,1
mechanicalmeter/5C10992.jpg,196,119,231,177,10
mechanicalmeter/5C10992.jpg,259,122,289,178,9
mechanicalmeter/5C10992.jpg,319,124,350,179,9
mechanicalmeter/5C10992.jpg,372,122,412,182,2
mechanicalmeter/5C10992.jpg,435,112,476,185,-1
mechanicalmeter/5C77626.jpg,126,68,161,122,7
mechanicalmeter/5C77626.jpg,185,62,218,116,7
mechanicalmeter/5C77626.jpg,249,66,283,125,6
mechanicalmeter/5C77626.jpg,320,64,359,127,2
mechanicalmeter/5C77626.jpg,382,67,417,124,6
mechanicalmeter/5C77626.jpg,434,129,456,149,11
mechanicalmeter/5C77626.jpg,445,58,491,113,-1
mechanicalmeter/5C076248.jpg,226,58,256,109,10
mechanicalmeter/5C076248.jpg,286,56,317,102,7
mechanicalmeter/5C076248.jpg,350,55,381,106,6
mechanicalmeter/5C076248.jpg,411,57,442,101,2
mechanicalmeter/5C076248.jpg,475,59,504,104,4
mechanicalmeter/5C076248.jpg,530,54,563,103,8
mechanicalmeter/5C68868.jpg,146,101,175,151,6
mechanicalmeter/5C68868.jpg,196,97,228,150,8
mechanicalmeter/5C68868.jpg,249,105,281,158,8
mechanicalmeter/5C68868.jpg,306,101,333,150,6
mechanicalmeter/5C68868.jpg,359,104,390,158,8
mechanicalmeter/5C68868.jpg,411,106,444,157,-1
mechanicalmeter/5C85883.jpg,146,75,175,126,8
mechanicalmeter/5C85883.jpg,196,77,230,122,5
mechanicalmeter/5C85883.jpg,254,74,285,125,8
mechanicalmeter/5C85883.jpg,308,77,338,126,8
mechanicalmeter/5C85883.jpg,363,81,398,130,3
mechanicalmeter/5C85883.jpg,416,84,460,131,-1
mechanicalmeter/5C649298.jpg,134,29,163,77,6
mechanicalmeter/5C649298.jpg,195,23,226,72,4
mechanicalmeter/5C649298.jpg,257,20,287,74,9
mechanicalmeter/5C649298.jpg,317,19,351,72,2
mechanicalmeter/5C649298.jpg,382,24,410,75,9
mechanicalmeter/5C649298.jpg,440,27,473,78,8
mechanicalmeter/5C81650.jpg,103,46,133,101,8
mechanicalmeter/5C81650.jpg,166,39,197,93,1
mechanicalmeter/5C81650.jpg,237,44,271,97,6
mechanicalmeter/5C81650.jpg,309,42,345,99,5
mechanicalmeter/5C81650.jpg,378,47,419,96,10
mechanicalmeter/5C81650.jpg,447,52,492,112,-1
mechanicalmeter/5C20239.jpg,60,139,89,197,2
mechanicalmeter/5C20239.jpg,119,135,153,193,10
mechanicalmeter/5C20239.jpg,184,133,218,193,2
mechanicalmeter/5C20239.jpg,256,138,289,196,3
mechanicalmeter/5C20239.jpg,325,139,358,194,9
mechanicalmeter/5C20239.jpg,380,109,437,171,-1
mechanicalmeter/5C00287.jpg,107,152,137,206,10
mechanicalmeter/5C00287.jpg,165,153,200,209,10
mechanicalmeter/5C00287.jpg,224,155,270,203,2
mechanicalmeter/5C00287.jpg,285,148,332,200,8
mechanicalmeter/5C00287.jpg,357,148,396,200,7
mechanicalmeter/5C00287.jpg,416,134,476,216,-1
mechanicalmeter/5C00409.jpg,126,126,156,177,10
mechanicalmeter/5C00409.jpg,193,122,226,175,10
mechanicalmeter/5C00409.jpg,262,122,293,175,4
mechanicalmeter/5C00409.jpg,329,121,362,175,10
mechanicalmeter/5C00409.jpg,396,120,429,175,9
mechanicalmeter/5C00409.jpg,441,110,520,174,-1
mechanicalmeter/5C10746.jpg,149,174,182,218,1
mechanicalmeter/5C10746.jpg,217,166,265,219,10
mechanicalmeter/5C10746.jpg,295,169,342,222,7
mechanicalmeter/5C10746.jpg,373,171,420,223,4
mechanicalmeter/5C10746.jpg,454,163,502,220,6
mechanicalmeter/5C119280.jpg,146,112,180,169,1
mechanicalmeter/5C119280.jpg,213,115,243,174,1
mechanicalmeter/5C119280.jpg,277,119,308,175,9
mechanicalmeter/5C119280.jpg,344,119,375,175,2
mechanicalmeter/5C119280.jpg,406,121,437,181,8
mechanicalmeter/5C119280.jpg,472,114,504,175,10
mechanicalmeter/038807.jpg,172,97,210,160,10
mechanicalmeter/038807.jpg,232,94,271,159,3
mechanicalmeter/038807.jpg,294,94,332,159,8
mechanicalmeter/038807.jpg,357,94,394,159,8
mechanicalmeter/038807.jpg,419,98,457,162,10
mechanicalmeter/038807.jpg,474,102,529,164,7
mechanicalmeter/5C65637.jpg,160,68,191,121,6
mechanicalmeter/5C65637.jpg,213,72,249,121,5
mechanicalmeter/5C65637.jpg,274,72,306,120,6
mechanicalmeter/5C65637.jpg,333,76,367,125,3
mechanicalmeter/5C65637.jpg,388,73,420,119,7
mechanicalmeter/5C65637.jpg,448,65,492,120,-1
mechanicalmeter/5C012542.jpg,126,180,155,240,10
mechanicalmeter/5C012542.jpg,189,183,219,236,1
mechanicalmeter/5C012542.jpg,254,180,285,235,2
mechanicalmeter/5C012542.jpg,317,188,350,238,5
mechanicalmeter/5C012542.jpg,386,191,416,244,4
mechanicalmeter/5C012542.jpg,451,201,481,250,2
mechanicalmeter/2207_55.jpg,113,112,168,178,9
mechanicalmeter/2207_55.jpg,205,109,261,181,1
mechanicalmeter/2207_55.jpg,304,113,360,177,2
mechanicalmeter/2207_55.jpg,397,109,455,169,1
mechanicalmeter/2207_55.jpg,497,107,571,175,6
mechanicalmeter/5C81108.jpg,102,45,134,98,8
mechanicalmeter/5C81108.jpg,165,38,196,93,1
mechanicalmeter/5C81108.jpg,237,33,265,90,1
mechanicalmeter/5C81108.jpg,308,36,343,94,10
mechanicalmeter/5C81108.jpg,381,44,414,101,8
mechanicalmeter/5C81108.jpg,448,43,489,111,-1
mechanicalmeter/040849.jpg,144,115,181,174,10
mechanicalmeter/040849.jpg,202,110,241,174,4
mechanicalmeter/040849.jpg,264,108,303,173,10
mechanicalmeter/040849.jpg,327,107,367,174,8
mechanicalmeter/040849.jpg,393,114,424,171,4
mechanicalmeter/040849.jpg,455,116,494,171,9
mechanicalmeter/5C026236.jpg,158,195,182,248,10
mechanicalmeter/5C026236.jpg,218,192,248,248,2
mechanicalmeter/5C026236.jpg,279,199,310,251,6
mechanicalmeter/5C026236.jpg,347,198,377,253,2
mechanicalmeter/5C026236.jpg,411,200,436,250,3
mechanicalmeter/5C026236.jpg,473,206,503,255,6
mechanicalmeter/5C39260.jpg,153,111,187,161,3
mechanicalmeter/5C39260.jpg,211,111,241,158,9
mechanicalmeter/5C39260.jpg,267,112,302,159,2
mechanicalmeter/5C39260.jpg,329,105,362,162,6
mechanicalmeter/5C39260.jpg,390,115,421,161,10
mechanicalmeter/5C39260.jpg,449,105,486,163,-1
mechanicalmeter/5C057478.jpg,122,101,151,152,10
mechanicalmeter/5C057478.jpg,176,99,206,148,5
mechanicalmeter/5C057478.jpg,234,96,266,145,7
mechanicalmeter/5C057478.jpg,300,96,328,144,4
mechanicalmeter/5C057478.jpg,359,93,389,139,7
mechanicalmeter/5C057478.jpg,420,88,462,140,8
mechanicalmeter/5C025415.jpg,52,115,85,177,10
mechanicalmeter/5C025415.jpg,130,110,166,180,2
mechanicalmeter/5C025415.jpg,216,103,260,177,5
mechanicalmeter/5C025415.jpg,310,106,355,180,4
mechanicalmeter/5C025415.jpg,407,106,440,180,1
mechanicalmeter/5C025415.jpg,496,109,537,181,5
mechanicalmeter/5C83574.jpg,159,76,191,127,8
mechanicalmeter/5C83574.jpg,225,75,253,126,3
mechanicalmeter/5C83574.jpg,287,75,322,126,5
mechanicalmeter/5C83574.jpg,358,63,392,124,7
mechanicalmeter/5C83574.jpg,425,67,467,112,4
mechanicalmeter/5C074487.jpg,224,59,255,107,10
mechanicalmeter/5C074487.jpg,287,57,318,105,7
mechanicalmeter/5C074487.jpg,349,57,380,104,4
mechanicalmeter/5C074487.jpg,414,57,442,104,4
mechanicalmeter/5C074487.jpg,475,59,502,106,8
mechanicalmeter/5C074487.jpg,526,54,563,102,7
mechanicalmeter/5C075593.jpg,225,58,255,107,10
mechanicalmeter/5C075593.jpg,287,51,318,105,7
mechanicalmeter/5C075593.jpg,350,54,382,105,5
mechanicalmeter/5C075593.jpg,412,55,442,106,5
mechanicalmeter/5C075593.jpg,475,57,502,105,9
mechanicalmeter/5C075593.jpg,533,62,561,108,3
mechanicalmeter/5C21065.jpg,58,138,91,196,2
mechanicalmeter/5C21065.jpg,117,142,148,192,1
mechanicalmeter/5C21065.jpg,182,130,218,190,10
mechanicalmeter/5C21065.jpg,255,140,286,195,6
mechanicalmeter/5C21065.jpg,325,137,358,192,5
mechanicalmeter/5C21065.jpg,386,117,439,205,-1
mechanicalmeter/5C0622.jpg,94,120,136,171,10
mechanicalmeter/5C0622.jpg,160,115,206,174,6
mechanicalmeter/5C0622.jpg,231,118,277,174,2
mechanicalmeter/5C0622.jpg,306,121,349,174,2
mechanicalmeter/5C0622.jpg,373,117,454,185,-1
mechanicalmeter/5C86876.jpg,124,76,156,129,8
mechanicalmeter/5C86876.jpg,180,77,211,127,6
mechanicalmeter/5C86876.jpg,239,77,272,128,8
mechanicalmeter/5C86876.jpg,297,77,330,126,7
mechanicalmeter/5C86876.jpg,358,82,392,134,6
mechanicalmeter/5C86876.jpg,413,76,460,129,-1
mechanicalmeter/5C36091.jpg,152,120,185,163,3
mechanicalmeter/5C36091.jpg,210,113,243,159,6
mechanicalmeter/5C36091.jpg,266,113,298,157,10
mechanicalmeter/5C36091.jpg,330,113,365,156,9
mechanicalmeter/5C36091.jpg,386,100,419,144,1
mechanicalmeter/5C36091.jpg,441,103,488,149,-1
mechanicalmeter/5C075599.jpg,225,58,255,107,10
mechanicalmeter/5C075599.jpg,286,56,319,104,7
mechanicalmeter/5C075599.jpg,350,54,382,102,5
mechanicalmeter/5C075599.jpg,412,55,442,102,5
mechanicalmeter/5C075599.jpg,474,60,503,101,9
mechanicalmeter/5C075599.jpg,528,55,562,104,9
mechanicalmeter/5C075361.jpg,225,58,255,109,10
mechanicalmeter/5C075361.jpg,285,53,322,104,7
mechanicalmeter/5C075361.jpg,350,59,385,107,5
mechanicalmeter/5C075361.jpg,412,54,444,103,3
mechanicalmeter/5C075361.jpg,469,56,507,104,6
mechanicalmeter/5C075361.jpg,526,54,564,103,1
mechanicalmeter/5C70941.jpg,109,13,150,69,7
mechanicalmeter/5C70941.jpg,169,9,202,63,10
mechanicalmeter/5C70941.jpg,230,0,263,59,9
mechanicalmeter/5C70941.jpg,295,5,327,58,4
mechanicalmeter/5C70941.jpg,359,0,390,59,1
mechanicalmeter/5C70941.jpg,419,0,469,57,10
mechanicalmeter/5C012347.jpg,126,181,153,239,10
mechanicalmeter/5C012347.jpg,187,179,225,239,1
mechanicalmeter/5C012347.jpg,247,178,288,235,2
mechanicalmeter/5C012347.jpg,320,189,350,245,3
mechanicalmeter/5C012347.jpg,384,195,417,244,4
mechanicalmeter/5C012347.jpg,442,182,488,251,7
mechanicalmeter/5C10680.jpg,149,168,189,217,1
mechanicalmeter/5C10680.jpg,221,166,267,219,10
mechanicalmeter/5C10680.jpg,297,170,345,222,6
mechanicalmeter/5C10680.jpg,379,163,419,217,8
mechanicalmeter/5C10680.jpg,460,161,510,218,10
mechanicalmeter/5C00838.jpg,148,13,178,62,10
mechanicalmeter/5C00838.jpg,212,7,243,54,10
mechanicalmeter/5C00838.jpg,279,6,311,53,8
mechanicalmeter/5C00838.jpg,346,0,384,54,3
mechanicalmeter/5C00838.jpg,410,0,445,55,8
mechanicalmeter/5C00838.jpg,463,2,511,50,-1
mechanicalmeter/6_0.jpg,54,77,105,147,10
mechanicalmeter/6_0.jpg,146,69,212,139,10
mechanicalmeter/6_0.jpg,259,63,318,136,10
mechanicalmeter/6_0.jpg,373,66,440,135,10
mechanicalmeter/6_0.jpg,493,65,548,136,6
mechanicalmeter/5C075385.jpg,226,58,256,107,10
mechanicalmeter/5C075385.jpg,287,54,318,107,7
mechanicalmeter/5C075385.jpg,350,56,382,105,5
mechanicalmeter/5C075385.jpg,412,56,441,102,3
mechanicalmeter/5C075385.jpg,476,56,504,108,8
mechanicalmeter/5C075385.jpg,528,56,564,106,5
mechanicalmeter/5C81772.jpg,104,48,134,104,8
mechanicalmeter/5C81772.jpg,169,41,203,94,1
mechanicalmeter/5C81772.jpg,239,38,270,91,7
mechanicalmeter/5C81772.jpg,312,37,343,92,7
mechanicalmeter/5C81772.jpg,380,44,412,99,2
mechanicalmeter/5C81772.jpg,436,49,492,106,-1
mechanicalmeter/5C70904.jpg,159,71,188,120,7
mechanicalmeter/5C70904.jpg,215,71,248,120,10
mechanicalmeter/5C70904.jpg,275,72,303,119,9
mechanicalmeter/5C70904.jpg,331,74,369,120,10
mechanicalmeter/5C70904.jpg,390,74,422,120,4
mechanicalmeter/5C70904.jpg,448,75,491,121,-1
mechanicalmeter/5C34321.jpg,127,43,171,96,3
mechanicalmeter/5C34321.jpg,205,37,250,90,4
mechanicalmeter/5C34321.jpg,281,41,327,96,3
mechanicalmeter/5C34321.jpg,355,40,403,97,2
mechanicalmeter/5C34321.jpg,434,42,482,99,1
mechanicalmeter/5C04928.jpg,135,121,163,174,10
mechanicalmeter/5C04928.jpg,196,116,227,181,4
mechanicalmeter/5C04928.jpg,257,122,288,178,9
mechanicalmeter/5C04928.jpg,320,122,354,176,2
mechanicalmeter/5C04928.jpg,369,112,413,168,8
mechanicalmeter/5C04928.jpg,429,119,477,169,-1
mechanicalmeter/5C119485.jpg,149,111,183,173,1
mechanicalmeter/5C119485.jpg,211,116,251,173,1
mechanicalmeter/5C119485.jpg,278,120,308,175,9
mechanicalmeter/5C119485.jpg,340,115,383,180,4
mechanicalmeter/5C119485.jpg,404,118,445,178,8
mechanicalmeter/5C119485.jpg,474,112,513,181,5
mechanicalmeter/5C695487.jpg,150,20,176,69,6
mechanicalmeter/5C695487.jpg,210,18,238,70,9
mechanicalmeter/5C695487.jpg,272,8,303,67,5
mechanicalmeter/5C695487.jpg,332,10,365,67,4
mechanicalmeter/5C695487.jpg,397,12,427,66,8
mechanicalmeter/5C695487.jpg,457,15,489,68,7
mechanicalmeter/5C114849.jpg,146,119,179,179,1
mechanicalmeter/5C114849.jpg,205,116,238,177,1
mechanicalmeter/5C114849.jpg,276,120,306,180,4
mechanicalmeter/5C114849.jpg,342,125,370,179,8
mechanicalmeter/5C114849.jpg,405,121,438,179,4
mechanicalmeter/5C114849.jpg,472,115,504,174,9
mechanicalmeter/5C24221.jpg,128,82,161,128,2
mechanicalmeter/5C24221.jpg,190,77,225,124,4
mechanicalmeter/5C24221.jpg,253,71,289,121,2
mechanicalmeter/5C24221.jpg,317,71,352,122,2
mechanicalmeter/5C24221.jpg,379,73,422,122,1
mechanicalmeter/5C24221.jpg,411,144,442,177,11
mechanicalmeter/5C24221.jpg,438,75,483,125,-1
mechanicalmeter/5C012524.jpg,126,181,155,239,10
mechanicalmeter/5C012524.jpg,184,180,224,245,1
mechanicalmeter/5C012524.jpg,250,179,288,235,2
mechanicalmeter/5C012524.jpg,319,186,355,242,5
mechanicalmeter/5C012524.jpg,379,187,418,244,2
mechanicalmeter/5C012524.jpg,441,182,488,251,4
mechanicalmeter/5C697495.jpg,150,20,176,69,6
mechanicalmeter/5C697495.jpg,210,18,238,68,9
mechanicalmeter/5C697495.jpg,270,11,303,66,7
mechanicalmeter/5C697495.jpg,332,11,365,68,4
mechanicalmeter/5C697495.jpg,396,13,428,66,9
mechanicalmeter/5C697495.jpg,457,17,488,70,5
mechanicalmeter/5C075997.jpg,225,58,255,109,10
mechanicalmeter/5C075997.jpg,283,54,315,97,7
mechanicalmeter/5C075997.jpg,349,52,381,104,5
mechanicalmeter/5C075997.jpg,412,56,442,107,9
mechanicalmeter/5C075997.jpg,475,51,506,109,9
mechanicalmeter/5C075997.jpg,528,54,561,100,7
mechanicalmeter/5C68576.jpg,146,101,176,151,6
mechanicalmeter/5C68576.jpg,196,97,228,150,8
mechanicalmeter/5C68576.jpg,249,99,283,150,5
mechanicalmeter/5C68576.jpg,305,100,337,151,7
mechanicalmeter/5C68576.jpg,357,104,389,157,6
mechanicalmeter/5C68576.jpg,413,109,446,156,-1
mechanicalmeter/79979_607_1430.jpg,101,43,131,96,7
mechanicalmeter/79979_607_1430.jpg,165,32,196,89,9
mechanicalmeter/79979_607_1430.jpg,235,30,272,92,9
mechanicalmeter/79979_607_1430.jpg,312,32,343,90,7
mechanicalmeter/79979_607_1430.jpg,384,42,416,97,9
mechanicalmeter/79979_607_1430.jpg,446,45,494,101,-1
mechanicalmeter/5C81169.jpg,102,45,133,100,8
mechanicalmeter/5C81169.jpg,166,38,196,93,1
mechanicalmeter/5C81169.jpg,238,31,268,89,1
mechanicalmeter/5C81169.jpg,309,41,345,90,6
mechanicalmeter/5C81169.jpg,382,41,415,98,9
mechanicalmeter/5C81169.jpg,450,43,495,90,-1
mechanicalmeter/5C33620.jpg,151,111,185,159,3
mechanicalmeter/5C33620.jpg,212,110,245,160,3
mechanicalmeter/5C33620.jpg,269,113,303,162,6
mechanicalmeter/5C33620.jpg,335,112,361,159,2
mechanicalmeter/5C33620.jpg,386,111,422,155,10
mechanicalmeter/5C33620.jpg,446,105,481,148,-1
mechanicalmeter/5C074304.jpg,224,59,255,107,10
mechanicalmeter/5C074304.jpg,284,55,317,100,7
mechanicalmeter/5C074304.jpg,349,57,380,104,4
mechanicalmeter/5C074304.jpg,412,59,446,102,3
mechanicalmeter/5C074304.jpg,474,56,505,108,10
mechanicalmeter/5C074304.jpg,528,52,566,101,4
mechanicalmeter/5C99440.jpg,96,53,126,108,9
mechanicalmeter/5C99440.jpg,159,52,191,109,9
mechanicalmeter/5C99440.jpg,223,58,258,107,4
mechanicalmeter/5C99440.jpg,294,61,326,110,4
mechanicalmeter/5C99440.jpg,359,42,397,95,10
mechanicalmeter/5C99440.jpg,421,51,469,120,-1
mechanicalmeter/5C074982.jpg,226,58,256,105,10
mechanicalmeter/5C074982.jpg,286,53,318,103,7
mechanicalmeter/5C074982.jpg,350,55,381,102,4
mechanicalmeter/5C074982.jpg,414,54,444,102,9
mechanicalmeter/5C074982.jpg,474,58,502,107,8
mechanicalmeter/5C074982.jpg,528,56,564,105,2
mechanicalmeter/5C80313.jpg,100,45,131,98,8
mechanicalmeter/5C80313.jpg,164,38,198,92,10
mechanicalmeter/5C80313.jpg,237,39,271,93,3
mechanicalmeter/5C80313.jpg,311,34,341,94,1
mechanicalmeter/5C80313.jpg,383,43,418,100,3
mechanicalmeter/5C80313.jpg,447,42,495,104,-1
mechanicalmeter/5C114380.jpg,144,115,182,174,1
mechanicalmeter/5C114380.jpg,209,117,241,176,1
mechanicalmeter/5C114380.jpg,275,125,306,180,4
mechanicalmeter/5C114380.jpg,341,122,377,180,3
mechanicalmeter/5C114380.jpg,405,117,442,183,8
mechanicalmeter/5C114380.jpg,468,120,511,182,10
mechanicalmeter/5C073894.jpg,226,58,256,107,10
mechanicalmeter/5C073894.jpg,286,56,316,107,7
mechanicalmeter/5C073894.jpg,348,55,379,107,3
mechanicalmeter/5C073894.jpg,414,54,444,102,8
mechanicalmeter/5C073894.jpg,474,58,502,107,9
mechanicalmeter/5C073894.jpg,532,57,562,104,4
mechanicalmeter/5C075886.jpg,225,58,255,105,10
mechanicalmeter/5C075886.jpg,285,56,317,102,7
mechanicalmeter/5C075886.jpg,350,54,381,102,5
mechanicalmeter/5C075886.jpg,413,55,444,102,8
mechanicalmeter/5C075886.jpg,475,60,502,104,8
mechanicalmeter/5C075886.jpg,531,63,564,105,6
mechanicalmeter/5C14090.jpg,137,119,161,172,1
mechanicalmeter/5C14090.jpg,198,122,228,179,4
mechanicalmeter/5C14090.jpg,257,119,288,175,10
mechanicalmeter/5C14090.jpg,319,122,351,179,9
mechanicalmeter/5C14090.jpg,378,125,413,181,10
mechanicalmeter/5C14090.jpg,441,114,478,168,-1
mechanicalmeter/5C073993.jpg,226,58,256,107,10
mechanicalmeter/5C073993.jpg,285,54,317,104,7
mechanicalmeter/5C073993.jpg,348,55,379,104,3
mechanicalmeter/5C073993.jpg,413,55,443,102,9
mechanicalmeter/5C073993.jpg,476,59,503,103,9
mechanicalmeter/5C073993.jpg,531,57,563,102,3
mechanicalmeter/5C09168.jpg,181,56,211,108,10
mechanicalmeter/5C09168.jpg,241,54,274,109,9
mechanicalmeter/5C09168.jpg,303,57,342,108,1
mechanicalmeter/5C09168.jpg,369,58,401,111,6
mechanicalmeter/5C09168.jpg,433,59,464,114,8
mechanicalmeter/5C09168.jpg,490,54,539,113,-1
mechanicalmeter/5C096750.jpg,149,89,176,141,10
mechanicalmeter/5C096750.jpg,209,88,239,140,9
mechanicalmeter/5C096750.jpg,272,84,302,136,6
mechanicalmeter/5C096750.jpg,333,80,365,134,7
mechanicalmeter/5C096750.jpg,402,78,431,134,5
mechanicalmeter/5C096750.jpg,462,84,501,133,10
mechanicalmeter/5C81794.jpg,104,48,134,102,8
mechanicalmeter/5C81794.jpg,166,40,197,92,1
mechanicalmeter/5C81794.jpg,239,35,271,90,7
mechanicalmeter/5C81794.jpg,307,39,342,94,9
mechanicalmeter/5C81794.jpg,381,47,417,100,4
mechanicalmeter/5C81794.jpg,444,49,494,106,-1
mechanicalmeter/5C85097.jpg,127,81,159,132,8
mechanicalmeter/5C85097.jpg,181,73,216,132,5
mechanicalmeter/5C85097.jpg,243,70,276,121,10
mechanicalmeter/5C85097.jpg,300,75,332,130,9
mechanicalmeter/5C85097.jpg,361,74,395,124,7
mechanicalmeter/5C85097.jpg,413,79,465,132,-1
mechanicalmeter/5C275473.jpg,145,115,178,168,2
mechanicalmeter/5C275473.jpg,203,112,236,164,7
mechanicalmeter/5C275473.jpg,265,118,298,170,5
mechanicalmeter/5C275473.jpg,330,108,362,165,4
mechanicalmeter/5C275473.jpg,394,110,426,169,7
mechanicalmeter/5C275473.jpg,449,113,492,166,3
mechanicalmeter/5C82165.jpg,109,53,139,102,8
mechanicalmeter/5C82165.jpg,169,42,205,102,2
mechanicalmeter/5C82165.jpg,238,41,271,94,1
mechanicalmeter/5C82165.jpg,308,48,346,99,6
mechanicalmeter/5C82165.jpg,381,52,412,104,5
mechanicalmeter/5C82165.jpg,440,54,491,107,-1
mechanicalmeter/5C277332.jpg,145,116,176,173,2
mechanicalmeter/5C277332.jpg,203,112,238,165,7
mechanicalmeter/5C277332.jpg,265,112,298,165,7
mechanicalmeter/5C277332.jpg,329,118,367,168,3
mechanicalmeter/5C277332.jpg,391,113,422,167,3
mechanicalmeter/5C277332.jpg,443,116,494,162,2
mechanicalmeter/5C2116.jpg,179,144,223,202,2
mechanicalmeter/5C2116.jpg,254,145,290,199,1
mechanicalmeter/5C2116.jpg,329,146,372,200,1
mechanicalmeter/5C2116.jpg,400,146,448,204,6
mechanicalmeter/5C2116.jpg,463,208,478,225,11
mechanicalmeter/5C2116.jpg,474,141,529,216,-1
mechanicalmeter/5C79583.jpg,107,135,152,193,7
mechanicalmeter/5C79583.jpg,162,135,213,190,9
mechanicalmeter/5C79583.jpg,240,136,275,189,5
mechanicalmeter/5C79583.jpg,311,129,344,192,8
mechanicalmeter/5C79583.jpg,381,129,419,197,3
mechanicalmeter/5C79583.jpg,449,128,494,194,-1
mechanicalmeter/5C67920.jpg,146,101,175,150,6
mechanicalmeter/5C67920.jpg,196,96,231,154,7
mechanicalmeter/5C67920.jpg,250,102,281,150,9
mechanicalmeter/5C67920.jpg,303,103,338,160,2
mechanicalmeter/5C67920.jpg,358,103,390,152,10
mechanicalmeter/5C67920.jpg,408,105,456,156,-1
mechanicalmeter/5C017472.jpg,153,158,178,211,10
mechanicalmeter/5C017472.jpg,214,154,240,215,1
mechanicalmeter/5C017472.jpg,273,157,303,213,7
mechanicalmeter/5C017472.jpg,337,157,369,210,4
mechanicalmeter/5C017472.jpg,397,150,431,207,7
mechanicalmeter/5C017472.jpg,461,153,493,207,2
mechanicalmeter/5C00526.jpg,125,125,155,175,10
mechanicalmeter/5C00526.jpg,191,122,224,175,10
mechanicalmeter/5C00526.jpg,260,120,291,173,5
mechanicalmeter/5C00526.jpg,326,119,361,174,2
mechanicalmeter/5C00526.jpg,394,117,427,174,6
mechanicalmeter/5C00526.jpg,458,113,491,168,-1
mechanicalmeter/5C81792.jpg,104,48,134,101,8
mechanicalmeter/5C81792.jpg,165,42,201,95,1
mechanicalmeter/5C81792.jpg,238,38,268,91,7
mechanicalmeter/5C81792.jpg,306,38,342,94,9
mechanicalmeter/5C81792.jpg,379,45,412,101,2
mechanicalmeter/5C81792.jpg,439,48,495,104,-1
mechanicalmeter/5C074150.jpg,224,59,255,107,10
mechanicalmeter/5C074150.jpg,285,57,316,103,7
mechanicalmeter/5C074150.jpg,349,57,380,104,4
mechanicalmeter/5C074150.jpg,413,49,441,100,1
mechanicalmeter/5C074150.jpg,475,52,503,99,5
mechanicalmeter/5C074150.jpg,531,57,564,105,10
mechanicalmeter/5C18466.jpg,153,99,183,144,1
mechanicalmeter/5C18466.jpg,213,89,246,139,8
mechanicalmeter/5C18466.jpg,278,91,309,136,4
mechanicalmeter/5C18466.jpg,342,91,373,144,6
mechanicalmeter/5C18466.jpg,402,89,437,139,6
mechanicalmeter/5C18466.jpg,437,168,461,193,11
mechanicalmeter/5C18466.jpg,460,80,499,148,-1
mechanicalmeter/000256.jpg,147,143,173,196,10
mechanicalmeter/000256.jpg,212,139,241,192,10
mechanicalmeter/000256.jpg,275,131,308,192,10
mechanicalmeter/000256.jpg,342,129,377,190,2
mechanicalmeter/000256.jpg,411,131,442,191,5
mechanicalmeter/000256.jpg,476,126,507,184,6
mechanicalmeter/5C013603.jpg,137,187,167,242,10
mechanicalmeter/5C013603.jpg,204,188,230,238,1
mechanicalmeter/5C013603.jpg,262,185,295,238,3
mechanicalmeter/5C013603.jpg,331,195,360,242,6
mechanicalmeter/5C013603.jpg,398,197,426,242,10
mechanicalmeter/5C013603.jpg,460,182,489,226,3
mechanicalmeter/5C00799.jpg,125,124,155,175,10
mechanicalmeter/5C00799.jpg,191,121,224,174,10
mechanicalmeter/5C00799.jpg,260,121,293,172,7
mechanicalmeter/5C00799.jpg,327,117,370,174,9
mechanicalmeter/5C00799.jpg,393,116,429,173,9
mechanicalmeter/5C00799.jpg,461,124,498,171,-1
mechanicalmeter/9999(2).jpg,103,115,149,180,9
mechanicalmeter/9999(2).jpg,198,110,248,180,9
mechanicalmeter/9999(2).jpg,301,110,348,178,9
